"Project.ID","Project.Activity.ID","Activity.ID","Site.IDs","Start.date","End.date","Description","Status","Attribution","Latitude","Longitude","Assessor_name","Date.image.assessment.completed","Overall_condition_score","Comments","Ecosystem.image.s.","MVG.Group","Huchinson.Group","Indicate.whether.you.have.completed.this.assessment","Condition.Rating.Upper","Condition.Rating.Lower","ImageName"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","092b6808-2075-4437-b68f-406f6b4b185f","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"3","8/11/2018",0.2,"Hab is depauperate of mid storey and ground cover, replaced by non-native grasses for grazing. Mallee in the background is senescing and may be doomed as they age and die.","https://biocollect.ala.org.au/image?id=5_MW100-0050_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.3,0.1,"MW100-0050_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","0e8f72fd-8c61-411e-8b55-b36f0c5ab5af","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"3","8/11/2018",0.5,"Due to 'stags' of dead upright branches and form of Eucalypt foliage growth habitat appears to have been burnt between say 5 and 25 years prior but has only partially recovered, and may be permanently damaged. Appears to be a rocky hill where the regrowth would  be very slow due to thin soil.","https://biocollect.ala.org.au/image?id=6_IMG_3845.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.6,0.3,"IMG_3845.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8fba0ba7-6c02-49fb-814a-fb4bea6cc0ed","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"3","8/11/2018",1,"Habitat looks to be in superb  condition / as divers as it could be, and is not senesced.","https://biocollect.ala.org.au/image?id=5_SP_MVG14_010.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",1,0.9,"SP_MVG14_010.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","b773b306-f579-4d52-b5fd-3a919986d2a9","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"3","8/11/2018",0.6,"Condition could be due to fire, grazing, ferals. However some ground cover is present and in flower due to prior timely rain.","https://biocollect.ala.org.au/image?id=5_MW2002.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.7,0.3,"MW2002.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","eb27472f-a0a0-4c39-96ca-d6e8e9e47399","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"3","8/11/2018",0.9,"Imaged plant species appear to be mature / long unburnt / healthy.","https://biocollect.ala.org.au/image?id=5_MWD03271.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.9,0.8,"MWD03271.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8976f86b-f826-47f2-812e-104cd19aa35d","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","9/11/2018",0.1,"Still with seed bank, lignotubers and distance native veg","https://biocollect.ala.org.au/image?id=18_SP_MVG14_014.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.1,0.05,"SP_MVG14_014.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8a651a27-7e20-4882-a42a-8caff39b88ce","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","9/11/2018",0.1,NA,"https://biocollect.ala.org.au/image?id=6_MWD03318.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.2,0.05,"MWD03318.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","e3f7953e-c345-4948-a88f-402ece48b6df","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.2,NA,"https://biocollect.ala.org.au/image?id=6_MW100-0042_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.3,0.1,"MW100-0042_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","d6da05b6-7467-481d-8bd9-039a5a513d83","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.1,NA,"https://biocollect.ala.org.au/image?id=6_MW100-0057_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.2,0.05,"MW100-0057_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","d543a711-2e7c-4c89-98a8-d57dfcc2175b","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.3,NA,"https://biocollect.ala.org.au/image?id=6_MWD03358.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.5,0.2,"MWD03358.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","29184048-e630-4266-a759-f3d7d81f6579","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=6_MWMAO53.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.8,0.5,"MWMAO53.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","2dbee997-0890-4bc3-a56b-b2765ac16811","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.6,NA,"https://biocollect.ala.org.au/image?id=6_MWD03214.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.7,0.4,"MWD03214.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","10e26208-08c7-412c-a38f-df9e95aa831b","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.4,NA,"https://biocollect.ala.org.au/image?id=6_MW100-0050_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.6,0.3,"MW100-0050_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","ebe81d3c-f9dd-4873-a693-98f0f775e677","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=7_IMG_3845.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.8,0.6,"IMG_3845.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","6edf0aac-aa9f-4094-be1b-014e2d68d656","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.9,NA,"https://biocollect.ala.org.au/image?id=6_SP_MVG14_010.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.95,0.8,"SP_MVG14_010.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","31d7d883-4698-4e2d-8bf0-80708e175ec0","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=6_MW2002.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.8,0.5,"MW2002.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","72d7ee55-644f-4da1-b5a2-51119a4e45dc","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"10","8/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=6_MWD03271.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.9,0.7,"MWD03271.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","4dd21a28-7ee6-4cba-8c9a-3992b8becb65","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.7,"unsure what's coming back","https://biocollect.ala.org.au/image?id=21_SP_MVG14_014.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.9,0.4,"SP_MVG14_014.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8037c5e4-929e-4884-b1f9-70f07e635289","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.4,NA,"https://biocollect.ala.org.au/image?id=9_MWD03318.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.5,0.3,"MWD03318.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","800b1092-10f6-4682-a28e-c3286fd6a5c9","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.3,NA,"https://biocollect.ala.org.au/image?id=9_MW100-0042_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.2,"MW100-0042_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","bc32ff1b-cd26-4f96-9517-1cef69f54829","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.1,NA,"https://biocollect.ala.org.au/image?id=9_MW100-0057_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.2,0.05,"MW100-0057_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","a4336b98-906d-4424-af6e-d8e941d76a75","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.3,NA,"https://biocollect.ala.org.au/image?id=9_MWD03358.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.2,"MWD03358.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","b8ffa58f-ae70-4e05-8a06-50785315382a","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=9_MWMAO53.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.9,0.7,"MWMAO53.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","c320db8d-540f-43d5-b385-2e2803709c26","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=9_MWD03214.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.8,0.7,"MWD03214.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","e26e873f-815d-4128-b39f-b047c2d40012","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.2,NA,"https://biocollect.ala.org.au/image?id=9_MW100-0050_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.3,0.1,"MW100-0050_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","fd1e38be-46a5-41be-8a5f-a3343d11dc23","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=10_IMG_3845.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.8,0.7,"IMG_3845.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","0f479755-884c-4c7f-9a73-e5252445caee","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.5,"prickly pear evident. good differentiation of shrubs and trees. Hard to tell diversity of shrubs","https://biocollect.ala.org.au/image?id=9_SP_MVG14_010.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.6,0.4,"SP_MVG14_010.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8b7810f8-7f83-44cf-b32c-9128022f62b1","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.7,"Assuming good native veg cover in the ground flora","https://biocollect.ala.org.au/image?id=9_MW2002.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.9,0.6,"MW2002.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","321848ff-5af8-4501-add7-559dbe8f92bc","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"17","8/11/2018",0.5,"Depends on benchmark for veg community an presence of larger trees in broader landscape","https://biocollect.ala.org.au/image?id=9_MWD03271.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.7,0.4,"MWD03271.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","0af1fcc0-82a1-460d-ace0-83d41f777685","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.3,NA,"https://biocollect.ala.org.au/image?id=22_SP_MVG14_014.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.4,0.1,"SP_MVG14_014.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","dcad30f9-365a-430e-bb34-e76c75d83f0d","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.4,NA,"https://biocollect.ala.org.au/image?id=10_MWD03318.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.5,0.2,"MWD03318.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","07b9f911-f1b7-42c4-a148-affb045a20ae","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.2,NA,"https://biocollect.ala.org.au/image?id=10_MW100-0042_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.1,"MW100-0042_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","7a2324e1-d047-43b2-9256-6bcc6e62fbae","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.4,NA,"https://biocollect.ala.org.au/image?id=10_MW100-0057_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.6,0.3,"MW100-0057_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","3d8ead1a-9e7f-4b52-a14e-88d089354cfa","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.3,NA,"https://biocollect.ala.org.au/image?id=10_MWD03358.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.2,"MWD03358.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","008e3b08-f905-4097-b525-5b45e0822a94","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=10_MWMAO53.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.8,0.6,"MWMAO53.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","6fbc2476-6763-45ee-b1ef-26a654296233","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"12","8/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=10_MWD03214.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.8,0.6,"MWD03214.jpg"
